symbol,localsymbol,osid,tradedate,previoustradedate,close
WIP.IN,WIPRO,3022645,20110817,20110816,3443.41
ILC.IN,IDEA,3094236,20110818,20110817,95
WIP.IN,WIPRO,3022645,20110818,20110817,3281.89
REL.IN,RELIANCE,3023127,20110818,20110817,2501.11
WIP.IN,WIPRO,3022645,20110819,20110818,3203.88
REL.IN,RELIANCE,3023127,20110819,20110818,2471.92
ILC.IN,IDEA,3094236,20110819,20110818,94
REL.IN,RELIANCE,3023127,20110822,20110819,2554.42
ILC.IN,IDEA,3094236,20110822,20110819,92.3
WIP.IN,WIPRO,3022645,20110822,20110819,3323.9
ILC.IN,IDEA,3094236,20110823,20110822,93.95
WIP.IN,WIPRO,3022645,20110823,20110822,3329.9
REL.IN,RELIANCE,3023127,20110823,20110822,2582.26
WIP.IN,WIPRO,3022645,20110824,20110823,3298.89
REL.IN,RELIANCE,3023127,20110824,20110823,2568.93
ILC.IN,IDEA,3094236,20110824,20110823,93.65
REL.IN,RELIANCE,3023127,20110825,20110824,2542.61
ILC.IN,IDEA,3094236,20110825,20110824,98.65
WIP.IN,WIPRO,3022645,20110825,20110824,3282.39
ILC.IN,IDEA,3094236,20110826,20110825,95.85
WIP.IN,WIPRO,3022645,20110826,20110825,3197.88
REL.IN,RELIANCE,3023127,20110826,20110825,2427.54
WIP.IN,WIPRO,3022645,20110829,20110826,3289.39
REL.IN,RELIANCE,3023127,20110829,20110826,2547.84
ILC.IN,IDEA,3094236,20110829,20110826,96.1
REL.IN,RELIANCE,3023127,20110830,20110829,2640.81
ILC.IN,IDEA,3094236,20110830,20110829,99.95
WIP.IN,WIPRO,3022645,20110830,20110829,3352.9
ILC.IN,IDEA,3094236,20110902,20110830,100.25
WIP.IN,WIPRO,3022645,20110902,20110830,3343.9
REL.IN,RELIANCE,3023127,20110902,20110830,2717.91
WIP.IN,WIPRO,3022645,20110905,20110902,3217.89
REL.IN,RELIANCE,3023127,20110905,20110902,2661.9
ILC.IN,IDEA,3094236,20110905,20110902,100.85
REL.IN,RELIANCE,3023127,20110906,20110905,2772.07
ILC.IN,IDEA,3094236,20110906,20110905,98.55
WIP.IN,WIPRO,3022645,20110906,20110905,3230.89
ILC.IN,IDEA,3094236,20110907,20110906,99.7
WIP.IN,WIPRO,3022645,20110907,20110906,3295.89
REL.IN,RELIANCE,3023127,20110907,20110906,2812.56
WIP.IN,WIPRO,3022645,20110908,20110907,3381.9
REL.IN,RELIANCE,3023127,20110908,20110907,2876.51
ILC.IN,IDEA,3094236,20110908,20110907,99.85
REL.IN,RELIANCE,3023127,20110909,20110908,2786.41
ILC.IN,IDEA,3094236,20110909,20110908,96.25
WIP.IN,WIPRO,3022645,20110909,20110908,3383.91
ILC.IN,IDEA,3094236,20110912,20110909,98.85
WIP.IN,WIPRO,3022645,20110912,20110909,3252.39
REL.IN,RELIANCE,3023127,20110912,20110909,2720.78
WIP.IN,WIPRO,3022645,20110913,20110912,3291.39
REL.IN,RELIANCE,3023127,20110913,20110912,2734.11
ILC.IN,IDEA,3094236,20110913,20110912,98.9
REL.IN,RELIANCE,3023127,20110914,20110913,2785.23
ILC.IN,IDEA,3094236,20110914,20110913,98.25
WIP.IN,WIPRO,3022645,20110914,20110913,3424.41
ILC.IN,IDEA,3094236,20110915,20110914,97.3
WIP.IN,WIPRO,3022645,20110915,20110914,3482.42
REL.IN,RELIANCE,3023127,20110915,20110914,2822.01
WIP.IN,WIPRO,3022645,20110916,20110915,3387.91
REL.IN,RELIANCE,3023127,20110916,20110915,2786.07
ILC.IN,IDEA,3094236,20110916,20110915,95.75
REL.IN,RELIANCE,3023127,20110919,20110916,2772.24
ILC.IN,IDEA,3094236,20110919,20110916,96.75
WIP.IN,WIPRO,3022645,20110919,20110916,3410.41
ILC.IN,IDEA,3094236,20110920,20110919,98.3
WIP.IN,WIPRO,3022645,20110920,20110919,3509.92
REL.IN,RELIANCE,3023127,20110920,20110919,2874.31
WIP.IN,WIPRO,3022645,20110921,20110920,3566.93
REL.IN,RELIANCE,3023127,20110921,20110920,2826.4
ILC.IN,IDEA,3094236,20110921,20110920,99
REL.IN,RELIANCE,3023127,20110922,20110921,2653.46
ILC.IN,IDEA,3094236,20110922,20110921,95.05
WIP.IN,WIPRO,3022645,20110922,20110921,3403.91
ILC.IN,IDEA,3094236,20110923,20110922,96.55
WIP.IN,WIPRO,3022645,20110923,20110922,3395.41
REL.IN,RELIANCE,3023127,20110923,20110922,2600.31
WIP.IN,WIPRO,3022645,20110926,20110923,3400.91
REL.IN,RELIANCE,3023127,20110926,20110923,2561.84
ILC.IN,IDEA,3094236,20110926,20110923,96.45
REL.IN,RELIANCE,3023127,20110927,20110926,2690.07
ILC.IN,IDEA,3094236,20110927,20110926,98
WIP.IN,WIPRO,3022645,20110927,20110926,3482.42
ILC.IN,IDEA,3094236,20110928,20110927,98.3
WIP.IN,WIPRO,3022645,20110928,20110927,3475.92
REL.IN,RELIANCE,3023127,20110928,20110927,2690.07
WIP.IN,WIPRO,3022645,20110929,20110928,3476.42
REL.IN,RELIANCE,3023127,20110929,20110928,2725.5
ILC.IN,IDEA,3094236,20110929,20110928,98.05
REL.IN,RELIANCE,3023127,20110930,20110929,2727.7
ILC.IN,IDEA,3094236,20110930,20110929,98.5
WIP.IN,WIPRO,3022645,20110930,20110929,3408.41
ILC.IN,IDEA,3094236,20111003,20110930,98.25
WIP.IN,WIPRO,3022645,20111003,20110930,3302.4
REL.IN,RELIANCE,3023127,20111003,20110930,2659.7
WIP.IN,WIPRO,3022645,20111004,20111003,3335.9
REL.IN,RELIANCE,3023127,20111004,20111003,2603.69
ILC.IN,IDEA,3094236,20111004,20111003,97.3
REL.IN,RELIANCE,3023127,20111005,20111004,2588.16
ILC.IN,IDEA,3094236,20111005,20111004,94.6
WIP.IN,WIPRO,3022645,20111005,20111004,3279.89
ILC.IN,IDEA,3094236,20111007,20111005,90.25
WIP.IN,WIPRO,3022645,20111007,20111005,3338.4
REL.IN,RELIANCE,3023127,20111007,20111005,2709.31
WIP.IN,WIPRO,3022645,20111010,20111007,3489.42
REL.IN,RELIANCE,3023127,20111010,20111007,2798.22
ILC.IN,IDEA,3094236,20111010,20111007,92.1
REL.IN,RELIANCE,3023127,20111011,20111010,2790.63
ILC.IN,IDEA,3094236,20111011,20111010,95.35
WIP.IN,WIPRO,3022645,20111011,20111010,3417.41
ILC.IN,IDEA,3094236,20111012,20111011,95.05
WIP.IN,WIPRO,3022645,20111012,20111011,3505.92
REL.IN,RELIANCE,3023127,20111012,20111011,2867.06
WIP.IN,WIPRO,3022645,20111013,20111012,3495.42
REL.IN,RELIANCE,3023127,20111013,20111012,2857.78
ILC.IN,IDEA,3094236,20111013,20111012,94.1
REL.IN,RELIANCE,3023127,20111014,20111013,2925.27
ILC.IN,IDEA,3094236,20111014,20111013,95.35
WIP.IN,WIPRO,3022645,20111014,20111013,3633.43
ILC.IN,IDEA,3094236,20111017,20111014,96.9
WIP.IN,WIPRO,3022645,20111017,20111014,3568.43
REL.IN,RELIANCE,3023127,20111017,20111014,2813.57
WIP.IN,WIPRO,3022645,20111018,20111017,3460.91
REL.IN,RELIANCE,3023127,20111018,20111017,2766.67
ILC.IN,IDEA,3094236,20111018,20111017,94.45
REL.IN,RELIANCE,3023127,20111019,20111018,2844.62
ILC.IN,IDEA,3094236,20111019,20111018,94
WIP.IN,WIPRO,3022645,20111019,20111018,3576.43
ILC.IN,IDEA,3094236,20111020,20111019,93.25
WIP.IN,WIPRO,3022645,20111020,20111019,3545.92
REL.IN,RELIANCE,3023127,20111020,20111019,2830.11
WIP.IN,WIPRO,3022645,20111021,20111020,3540.92
REL.IN,RELIANCE,3023127,20111021,20111020,2820.15
ILC.IN,IDEA,3094236,20111021,20111020,91.45
REL.IN,RELIANCE,3023127,20111024,20111021,2856.43
ILC.IN,IDEA,3094236,20111024,20111021,93.85
WIP.IN,WIPRO,3022645,20111024,20111021,3581.43
ILC.IN,IDEA,3094236,20111025,20111024,93
WIP.IN,WIPRO,3022645,20111025,20111024,3721.95
REL.IN,RELIANCE,3023127,20111025,20111024,2955.81
WIP.IN,WIPRO,3022645,20111026,20111025,3687.44
REL.IN,RELIANCE,3023127,20111026,20111025,2947.88
ILC.IN,IDEA,3094236,20111026,20111025,93.8
REL.IN,RELIANCE,3023127,20111028,20111026,3036.96
ILC.IN,IDEA,3094236,20111028,20111026,92.45
WIP.IN,WIPRO,3022645,20111028,20111026,3740.95
ILC.IN,IDEA,3094236,20111031,20111028,94.6
WIP.IN,WIPRO,3022645,20111031,20111028,3666.44
REL.IN,RELIANCE,3023127,20111031,20111028,2961.2
WIP.IN,WIPRO,3022645,20111101,20111031,3720.94
REL.IN,RELIANCE,3023127,20111101,20111031,2904.01
ILC.IN,IDEA,3094236,20111101,20111031,94.95
REL.IN,RELIANCE,3023127,20111102,20111101,2941.8
ILC.IN,IDEA,3094236,20111102,20111101,94
WIP.IN,WIPRO,3022645,20111102,20111101,3741.95
ILC.IN,IDEA,3094236,20111103,20111102,96.8
WIP.IN,WIPRO,3022645,20111103,20111102,3708.44
REL.IN,RELIANCE,3023127,20111103,20111102,2989.38
WIP.IN,WIPRO,3022645,20111104,20111103,3718.95
REL.IN,RELIANCE,3023127,20111104,20111103,2969.3
ILC.IN,IDEA,3094236,20111104,20111103,97.85
REL.IN,RELIANCE,3023127,20111108,20111104,2981.96
ILC.IN,IDEA,3094236,20111108,20111104,96.45
WIP.IN,WIPRO,3022645,20111108,20111104,3693.44
ILC.IN,IDEA,3094236,20111109,20111108,94.7
WIP.IN,WIPRO,3022645,20111109,20111108,3765.45
REL.IN,RELIANCE,3023127,20111109,20111108,2918.69
WIP.IN,WIPRO,3022645,20111111,20111109,3821.46
REL.IN,RELIANCE,3023127,20111111,20111109,2987.52
ILC.IN,IDEA,3094236,20111111,20111109,94.9
REL.IN,RELIANCE,3023127,20111114,20111111,2958.34
ILC.IN,IDEA,3094236,20111114,20111111,97.2
WIP.IN,WIPRO,3022645,20111114,20111111,3874.46
ILC.IN,IDEA,3094236,20111115,20111114,94.4
WIP.IN,WIPRO,3022645,20111115,20111114,3837.96
REL.IN,RELIANCE,3023127,20111115,20111114,2906.88
WIP.IN,WIPRO,3022645,20111116,20111115,3741.95
REL.IN,RELIANCE,3023127,20111116,20111115,2861.83
ILC.IN,IDEA,3094236,20111116,20111115,98.85
REL.IN,RELIANCE,3023127,20111117,20111116,2733.1
ILC.IN,IDEA,3094236,20111117,20111116,98.15
WIP.IN,WIPRO,3022645,20111117,20111116,3676.94
ILC.IN,IDEA,3094236,20111118,20111117,98.9
WIP.IN,WIPRO,3022645,20111118,20111117,3740.45
REL.IN,RELIANCE,3023127,20111118,20111117,2726.85
WIP.IN,WIPRO,3022645,20111121,20111118,3701.44
REL.IN,RELIANCE,3023127,20111121,20111118,2653.46
ILC.IN,IDEA,3094236,20111121,20111118,98.85
REL.IN,RELIANCE,3023127,20111122,20111121,2683.32
ILC.IN,IDEA,3094236,20111122,20111121,98.45
WIP.IN,WIPRO,3022645,20111122,20111121,3778.45
ILC.IN,IDEA,3094236,20111123,20111122,93.95
WIP.IN,WIPRO,3022645,20111123,20111122,3659.44
REL.IN,RELIANCE,3023127,20111123,20111122,2609.76
WIP.IN,WIPRO,3022645,20111124,20111123,3706.94
REL.IN,RELIANCE,3023127,20111124,20111123,2608.92
ILC.IN,IDEA,3094236,20111124,20111123,94.75
REL.IN,RELIANCE,3023127,20111125,20111124,2543.62
ILC.IN,IDEA,3094236,20111125,20111124,95.7
WIP.IN,WIPRO,3022645,20111125,20111124,3699.94
ILC.IN,IDEA,3094236,20111128,20111125,98.25
WIP.IN,WIPRO,3022645,20111128,20111125,3720.94
REL.IN,RELIANCE,3023127,20111128,20111125,2644.85
WIP.IN,WIPRO,3022645,20111129,20111128,3737.45
REL.IN,RELIANCE,3023127,20111129,20111128,2581.42
ILC.IN,IDEA,3094236,20111129,20111128,95.2
REL.IN,RELIANCE,3023127,20111130,20111129,2626.13
ILC.IN,IDEA,3094236,20111130,20111129,97.95
WIP.IN,WIPRO,3022645,20111130,20111129,3772.45
ILC.IN,IDEA,3094236,20111201,20111130,92.3
WIP.IN,WIPRO,3022645,20111201,20111130,3864.96
REL.IN,RELIANCE,3023127,20111201,20111130,2696.15
WIP.IN,WIPRO,3022645,20111202,20111201,3918.47
REL.IN,RELIANCE,3023127,20111202,20111201,2740.18
ILC.IN,IDEA,3094236,20111202,20111201,96.95
REL.IN,RELIANCE,3023127,20111205,20111202,2722.3
ILC.IN,IDEA,3094236,20111205,20111202,97.45
WIP.IN,WIPRO,3022645,20111205,20111202,3901.97
ILC.IN,IDEA,3094236,20111207,20111205,91.45
WIP.IN,WIPRO,3022645,20111207,20111205,4041.48
REL.IN,RELIANCE,3023127,20111207,20111205,2732.59
WIP.IN,WIPRO,3022645,20111208,20111207,4128
REL.IN,RELIANCE,3023127,20111208,20111207,2628.15
ILC.IN,IDEA,3094236,20111208,20111207,87.65
REL.IN,RELIANCE,3023127,20111209,20111208,2550.03
ILC.IN,IDEA,3094236,20111209,20111208,86.35
WIP.IN,WIPRO,3022645,20111209,20111208,4049.99
ILC.IN,IDEA,3094236,20111212,20111209,82.2
WIP.IN,WIPRO,3022645,20111212,20111209,4148
REL.IN,RELIANCE,3023127,20111212,20111209,2454.88
WIP.IN,WIPRO,3022645,20111213,20111212,4126.49
REL.IN,RELIANCE,3023127,20111213,20111212,2504.82
ILC.IN,IDEA,3094236,20111213,20111212,83.45
REL.IN,RELIANCE,3023127,20111214,20111213,2503.47
ILC.IN,IDEA,3094236,20111214,20111213,84.7
WIP.IN,WIPRO,3022645,20111214,20111213,4156
ILC.IN,IDEA,3094236,20111215,20111214,85.2
WIP.IN,WIPRO,3022645,20111215,20111214,4066.49
REL.IN,RELIANCE,3023127,20111215,20111214,2531.31
WIP.IN,WIPRO,3022645,20111216,20111215,4036.98
REL.IN,RELIANCE,3023127,20111216,20111215,2435.81
ILC.IN,IDEA,3094236,20111216,20111215,84
REL.IN,RELIANCE,3023127,20111219,20111216,2481.2
ILC.IN,IDEA,3094236,20111219,20111216,82.75
WIP.IN,WIPRO,3022645,20111219,20111216,4040.48
ILC.IN,IDEA,3094236,20111220,20111219,83.15
WIP.IN,WIPRO,3022645,20111220,20111219,3961.97
REL.IN,RELIANCE,3023127,20111220,20111219,2407.47
WIP.IN,WIPRO,3022645,20111221,20111220,4071.99
REL.IN,RELIANCE,3023127,20111221,20111220,2524.05
ILC.IN,IDEA,3094236,20111221,20111220,82.75
REL.IN,RELIANCE,3023127,20111222,20111221,2546.15
ILC.IN,IDEA,3094236,20111222,20111221,81.65
WIP.IN,WIPRO,3022645,20111222,20111221,3975.98
ILC.IN,IDEA,3094236,20111223,20111222,78.75
WIP.IN,WIPRO,3022645,20111223,20111222,4060.49
REL.IN,RELIANCE,3023127,20111223,20111222,2518.65
WIP.IN,WIPRO,3022645,20111226,20111223,4063.49
REL.IN,RELIANCE,3023127,20111226,20111223,2567.92
ILC.IN,IDEA,3094236,20111226,20111223,82.2
REL.IN,RELIANCE,3023127,20111227,20111226,2541.09
ILC.IN,IDEA,3094236,20111227,20111226,80
WIP.IN,WIPRO,3022645,20111227,20111226,4068.99
ILC.IN,IDEA,3094236,20111228,20111227,81.2
WIP.IN,WIPRO,3022645,20111228,20111227,3970.97
REL.IN,RELIANCE,3023127,20111228,20111227,2493.85
WIP.IN,WIPRO,3022645,20111229,20111228,3983.98
REL.IN,RELIANCE,3023127,20111229,20111228,2402.24
ILC.IN,IDEA,3094236,20111229,20111228,80.15
REL.IN,RELIANCE,3023127,20111230,20111229,2338.29
ILC.IN,IDEA,3094236,20111230,20111229,82.3
WIP.IN,WIPRO,3022645,20111230,20111229,3987.48
ILC.IN,IDEA,3094236,20120102,20111230,83.05
WIP.IN,WIPRO,3022645,20120102,20111230,3990.48
REL.IN,RELIANCE,3023127,20120102,20111230,2384.18
WIP.IN,WIPRO,3022645,20120103,20120102,4165.5
REL.IN,RELIANCE,3023127,20120103,20120102,2445.26
ILC.IN,IDEA,3094236,20120103,20120102,83.35
REL.IN,RELIANCE,3023127,20120104,20120103,2416.58
ILC.IN,IDEA,3094236,20120104,20120103,82
WIP.IN,WIPRO,3022645,20120104,20120103,4183
ILC.IN,IDEA,3094236,20120105,20120104,82.45
WIP.IN,WIPRO,3022645,20120105,20120104,4150
REL.IN,RELIANCE,3023127,20120105,20120104,2360.39
WIP.IN,WIPRO,3022645,20120106,20120105,4057.99
REL.IN,RELIANCE,3023127,20120106,20120105,2421.3
ILC.IN,IDEA,3094236,20120106,20120105,82.1
REL.IN,RELIANCE,3023127,20120109,20120106,2383.17
ILC.IN,IDEA,3094236,20120109,20120106,81.6
WIP.IN,WIPRO,3022645,20120109,20120106,4011.98
ILC.IN,IDEA,3094236,20120110,20120109,82.1
WIP.IN,WIPRO,3022645,20120110,20120109,4035.98
REL.IN,RELIANCE,3023127,20120110,20120109,2484.23
WIP.IN,WIPRO,3022645,20120111,20120110,4013.48
REL.IN,RELIANCE,3023127,20120111,20120110,2524.89
ILC.IN,IDEA,3094236,20120111,20120110,82
REL.IN,RELIANCE,3023127,20120112,20120111,2486.6
ILC.IN,IDEA,3094236,20120112,20120111,81.65
WIP.IN,WIPRO,3022645,20120112,20120111,3914.97
ILC.IN,IDEA,3094236,20120113,20120112,85.45
WIP.IN,WIPRO,3022645,20120113,20120112,4010.48
REL.IN,RELIANCE,3023127,20120113,20120112,2469.39
WIP.IN,WIPRO,3022645,20120116,20120113,4074.99
REL.IN,RELIANCE,3023127,20120116,20120113,2405.78
ILC.IN,IDEA,3094236,20120116,20120113,87.45
REL.IN,RELIANCE,3023127,20120117,20120116,2503.97
ILC.IN,IDEA,3094236,20120117,20120116,89.35
WIP.IN,WIPRO,3022645,20120117,20120116,4152
ILC.IN,IDEA,3094236,20120118,20120117,86.5
WIP.IN,WIPRO,3022645,20120118,20120117,4041.48
REL.IN,RELIANCE,3023127,20120118,20120117,2631.19
WIP.IN,WIPRO,3022645,20120119,20120118,4041.98
REL.IN,RELIANCE,3023127,20120119,20120118,2651.1
ILC.IN,IDEA,3094236,20120119,20120118,84.75
REL.IN,RELIANCE,3023127,20120120,20120119,2674.72
ILC.IN,IDEA,3094236,20120120,20120119,84.3
WIP.IN,WIPRO,3022645,20120120,20120119,4138
ILC.IN,IDEA,3094236,20120123,20120120,87.35
WIP.IN,WIPRO,3022645,20120123,20120120,4158.5
REL.IN,RELIANCE,3023127,20120123,20120120,2603.52
WIP.IN,WIPRO,3022645,20120124,20120123,4191
REL.IN,RELIANCE,3023127,20120124,20120123,2644.69
ILC.IN,IDEA,3094236,20120124,20120123,93.5
REL.IN,RELIANCE,3023127,20120125,20120124,2668.98
ILC.IN,IDEA,3094236,20120125,20120124,94.05
WIP.IN,WIPRO,3022645,20120125,20120124,4196
ILC.IN,IDEA,3094236,20120127,20120125,94.3
WIP.IN,WIPRO,3022645,20120127,20120125,4180.5
REL.IN,RELIANCE,3023127,20120127,20120125,2768.36
WIP.IN,WIPRO,3022645,20120130,20120127,4098.49
REL.IN,RELIANCE,3023127,20120130,20120127,2681.8
ILC.IN,IDEA,3094236,20120130,20120127,90.55
REL.IN,RELIANCE,3023127,20120131,20120130,2757.22
ILC.IN,IDEA,3094236,20120131,20120130,95.35
WIP.IN,WIPRO,3022645,20120131,20120130,4139.5
ILC.IN,IDEA,3094236,20120201,20120131,93.15
WIP.IN,WIPRO,3022645,20120201,20120131,4118.99
REL.IN,RELIANCE,3023127,20120201,20120131,2804.8
WIP.IN,WIPRO,3022645,20120202,20120201,4261.01
REL.IN,RELIANCE,3023127,20120202,20120201,2798.22
ILC.IN,IDEA,3094236,20120202,20120201,95.85
REL.IN,RELIANCE,3023127,20120203,20120202,2828.76
ILC.IN,IDEA,3094236,20120203,20120202,93.7
WIP.IN,WIPRO,3022645,20120203,20120202,4275.01
ILC.IN,IDEA,3094236,20120206,20120203,96.8
WIP.IN,WIPRO,3022645,20120206,20120203,4271.51
REL.IN,RELIANCE,3023127,20120206,20120203,2810.88
WIP.IN,WIPRO,3022645,20120207,20120206,4281.01
REL.IN,RELIANCE,3023127,20120207,20120206,2849.85
ILC.IN,IDEA,3094236,20120207,20120206,92.9
REL.IN,RELIANCE,3023127,20120208,20120207,2896.58
ILC.IN,IDEA,3094236,20120208,20120207,92.25
WIP.IN,WIPRO,3022645,20120208,20120207,4346.52
ILC.IN,IDEA,3094236,20120209,20120208,93.05
WIP.IN,WIPRO,3022645,20120209,20120208,4456.53
REL.IN,RELIANCE,3023127,20120209,20120208,2881.23
WIP.IN,WIPRO,3022645,20120210,20120209,4494.04
REL.IN,RELIANCE,3023127,20120210,20120209,2845.46
ILC.IN,IDEA,3094236,20120210,20120209,92.7
REL.IN,RELIANCE,3023127,20120213,20120210,2865.71
ILC.IN,IDEA,3094236,20120213,20120210,91.4
WIP.IN,WIPRO,3022645,20120213,20120210,4366.52
ILC.IN,IDEA,3094236,20120214,20120213,91.2
WIP.IN,WIPRO,3022645,20120214,20120213,4351.52
REL.IN,RELIANCE,3023127,20120214,20120213,2864.53
WIP.IN,WIPRO,3022645,20120215,20120214,4361.52
REL.IN,RELIANCE,3023127,20120215,20120214,2823.19
ILC.IN,IDEA,3094236,20120215,20120214,93.75
REL.IN,RELIANCE,3023127,20120216,20120215,2741.53
ILC.IN,IDEA,3094236,20120216,20120215,92.95
WIP.IN,WIPRO,3022645,20120216,20120215,4394.03
ILC.IN,IDEA,3094236,20120217,20120216,91
WIP.IN,WIPRO,3022645,20120217,20120216,4489.04
REL.IN,RELIANCE,3023127,20120217,20120216,2760.93
WIP.IN,WIPRO,3022645,20120221,20120217,4437.53
REL.IN,RELIANCE,3023127,20120221,20120217,2846.47
ILC.IN,IDEA,3094236,20120221,20120217,93
REL.IN,RELIANCE,3023127,20120222,20120221,2812.22
ILC.IN,IDEA,3094236,20120222,20120221,90.7
WIP.IN,WIPRO,3022645,20120222,20120221,4428.53
ILC.IN,IDEA,3094236,20120223,20120222,92.9
WIP.IN,WIPRO,3022645,20120223,20120222,4415.03
REL.IN,RELIANCE,3023127,20120223,20120222,2833.15
WIP.IN,WIPRO,3022645,20120224,20120223,4379.52
REL.IN,RELIANCE,3023127,20120224,20120223,2766.84
ILC.IN,IDEA,3094236,20120224,20120223,93
REL.IN,RELIANCE,3023127,20120227,20120224,2636.92
ILC.IN,IDEA,3094236,20120227,20120224,93.2
WIP.IN,WIPRO,3022645,20120227,20120224,4248.51
ILC.IN,IDEA,3094236,20120228,20120227,94.65
WIP.IN,WIPRO,3022645,20120228,20120227,4203
REL.IN,RELIANCE,3023127,20120228,20120227,2687.71
WIP.IN,WIPRO,3022645,20120229,20120228,4324.02
REL.IN,RELIANCE,3023127,20120229,20120228,2769.54
ILC.IN,IDEA,3094236,20120229,20120228,94.5
REL.IN,RELIANCE,3023127,20120301,20120229,2736.47
ILC.IN,IDEA,3094236,20120301,20120229,93.25
WIP.IN,WIPRO,3022645,20120301,20120229,4249.01
ILC.IN,IDEA,3094236,20120302,20120301,95
WIP.IN,WIPRO,3022645,20120302,20120301,4290.51
REL.IN,RELIANCE,3023127,20120302,20120301,2747.1
WIP.IN,WIPRO,3022645,20120305,20120302,4314.02
REL.IN,RELIANCE,3023127,20120305,20120302,2691.08
ILC.IN,IDEA,3094236,20120305,20120302,95.35
REL.IN,RELIANCE,3023127,20120306,20120305,2620.39
ILC.IN,IDEA,3094236,20120306,20120305,94.85
WIP.IN,WIPRO,3022645,20120306,20120305,4321.52
ILC.IN,IDEA,3094236,20120307,20120306,93.05
WIP.IN,WIPRO,3022645,20120307,20120306,4400.03
REL.IN,RELIANCE,3023127,20120307,20120306,2570.62
WIP.IN,WIPRO,3022645,20120309,20120307,4322.52
REL.IN,RELIANCE,3023127,20120309,20120307,2611.11
ILC.IN,IDEA,3094236,20120309,20120307,94.05
REL.IN,RELIANCE,3023127,20120312,20120309,2694.63
ILC.IN,IDEA,3094236,20120312,20120309,96.4
WIP.IN,WIPRO,3022645,20120312,20120309,4378.03
ILC.IN,IDEA,3094236,20120313,20120312,97.15
WIP.IN,WIPRO,3022645,20120313,20120312,4310.02
REL.IN,RELIANCE,3023127,20120313,20120312,2766.84
WIP.IN,WIPRO,3022645,20120314,20120313,4261.01
REL.IN,RELIANCE,3023127,20120314,20120313,2748.45
ILC.IN,IDEA,3094236,20120314,20120313,99.3
REL.IN,RELIANCE,3023127,20120315,20120314,2688.22
ILC.IN,IDEA,3094236,20120315,20120314,99.1
WIP.IN,WIPRO,3022645,20120315,20120314,4275.01
ILC.IN,IDEA,3094236,20120316,20120315,98.65
WIP.IN,WIPRO,3022645,20120316,20120315,4286.01
REL.IN,RELIANCE,3023127,20120316,20120315,2606.22
WIP.IN,WIPRO,3022645,20120319,20120316,4280.51
REL.IN,RELIANCE,3023127,20120319,20120316,2548.01
ILC.IN,IDEA,3094236,20120319,20120316,96.6
REL.IN,RELIANCE,3023127,20120320,20120319,2566.4
ILC.IN,IDEA,3094236,20120320,20120319,97.1
WIP.IN,WIPRO,3022645,20120320,20120319,4296.51
ILC.IN,IDEA,3094236,20120321,20120320,98.05
WIP.IN,WIPRO,3022645,20120321,20120320,4276.51
REL.IN,RELIANCE,3023127,20120321,20120320,2591.71
WIP.IN,WIPRO,3022645,20120322,20120321,4213.5
REL.IN,RELIANCE,3023127,20120322,20120321,2484.74
ILC.IN,IDEA,3094236,20120322,20120321,97.65
REL.IN,RELIANCE,3023127,20120323,20120322,2510.72
ILC.IN,IDEA,3094236,20120323,20120322,98
WIP.IN,WIPRO,3022645,20120323,20120322,4253.01
ILC.IN,IDEA,3094236,20120326,20120323,98.7
WIP.IN,WIPRO,3022645,20120326,20120323,4231.51
REL.IN,RELIANCE,3023127,20120326,20120323,2463.65
WIP.IN,WIPRO,3022645,20120327,20120326,4284.51
REL.IN,RELIANCE,3023127,20120327,20120326,2466.85
ILC.IN,IDEA,3094236,20120327,20120326,98.6
REL.IN,RELIANCE,3023127,20120328,20120327,2448.8
ILC.IN,IDEA,3094236,20120328,20120327,98.15
WIP.IN,WIPRO,3022645,20120328,20120327,4299.01
ILC.IN,IDEA,3094236,20120329,20120328,96.7
WIP.IN,WIPRO,3022645,20120329,20120328,4368.52
REL.IN,RELIANCE,3023127,20120329,20120328,2445.26
WIP.IN,WIPRO,3022645,20120330,20120329,4401.53
REL.IN,RELIANCE,3023127,20120330,20120329,2532.82
ILC.IN,IDEA,3094236,20120330,20120329,98.8
REL.IN,RELIANCE,3023127,20120402,20120330,2498.91
ILC.IN,IDEA,3094236,20120402,20120330,99.6
WIP.IN,WIPRO,3022645,20120402,20120330,4432.03
ILC.IN,IDEA,3094236,20120403,20120402,100.35
WIP.IN,WIPRO,3022645,20120403,20120402,4465.54
REL.IN,RELIANCE,3023127,20120403,20120402,2539.91
WIP.IN,WIPRO,3022645,20120404,20120403,4438.53
REL.IN,RELIANCE,3023127,20120404,20120403,2520.68
ILC.IN,IDEA,3094236,20120404,20120403,99.95
REL.IN,RELIANCE,3023127,20120409,20120404,2504.31
ILC.IN,IDEA,3094236,20120409,20120404,98.15
WIP.IN,WIPRO,3022645,20120409,20120404,4391.02
ILC.IN,IDEA,3094236,20120410,20120409,98.8
WIP.IN,WIPRO,3022645,20120410,20120409,4454.53
REL.IN,RELIANCE,3023127,20120410,20120409,2506
WIP.IN,WIPRO,3022645,20120411,20120410,4460.04
REL.IN,RELIANCE,3023127,20120411,20120410,2464.32
ILC.IN,IDEA,3094236,20120411,20120410,98.5
REL.IN,RELIANCE,3023127,20120412,20120411,2508.19
ILC.IN,IDEA,3094236,20120412,20120411,97.5
WIP.IN,WIPRO,3022645,20120412,20120411,4391.53
